ID,Smiles_Detected,Last_Location,Location_History,Timestamp
513,0,"((422, 195), (473, 246))","[((423, 196), (472, 245)), ((421, 195), (472, 246)), ((422, 195), (473, 246))]",2018-11-19 13:50:48
514,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:51
515,0,"((422, 196), (471, 245))","[((422, 196), (471, 245))]",2018-11-19 13:50:53
516,0,"((422, 195), (472, 245))","[((421, 195), (472, 246)), ((422, 195), (472, 245))]",2018-11-19 13:50:55
517,0,"((422, 196), (473, 247))","[((422, 196), (473, 247))]",2018-11-19 13:50:58
518,0,"((421, 195), (472, 246))","[((421, 195), (472, 246))]",2018-11-19 13:50:59
519,0,"((381, 214), (459, 292))","[((381, 214), (459, 292))]",2018-11-19 13:51:00
520,0,"((423, 196), (472, 245))","[((423, 196), (472, 245)), ((423, 196), (472, 245))]",2018-11-19 13:51:02
521,0,"((423, 196), (472, 245))","[((421, 195), (472, 246)), ((422, 196), (472, 246)), ((423, 196), (472, 245))]",2018-11-19 13:51:04
522,0,"((423, 196), (472, 245))","[((423, 196), (472, 245))]",2018-11-19 13:51:09
523,0,"((421, 195), (472, 246))","[((424, 196), (473, 245)), ((422, 196), (472, 246)), ((421, 195), (472, 246)), ((421, 195), (472, 246))]",2018-11-19 13:51:12
524,0,"((389, 183), (465, 259))","[((389, 183), (465, 259))]",2018-11-19 13:52:08
525,0,"((432, 283), (497, 348))","[((432, 283), (497, 348))]",2018-11-19 13:52:20
526,0,"((324, 172), (440, 288))","[((324, 172), (440, 288))]",2018-11-19 13:54:29
527,0,"((324, 172), (440, 288))","[((324, 172), (440, 288))]",2018-11-19 13:54:33
528,0,"((326, 174), (442, 290))","[((326, 174), (442, 290))]",2018-11-19 13:54:38
529,0,"((325, 172), (441, 288))","[((325, 172), (441, 288))]",2018-11-19 13:54:48
530,0,"((323, 172), (439, 288))","[((325, 172), (441, 288)), ((325, 173), (441, 289)), ((323, 172), (439, 288))]",2018-11-19 13:54:49
531,0,"((403, 218), (472, 287))","[((403, 218), (472, 287))]",2018-11-19 13:55:00
532,0,"((240, 198), (312, 270))","[((240, 198), (312, 270))]",2018-11-19 13:55:01
533,0,"((325, 172), (441, 288))","[((325, 172), (441, 288))]",2018-11-19 13:55:43
534,0,"((545, 165), (634, 254))","[((545, 165), (634, 254))]",2018-11-19 13:58:35
535,0,"((455, 232), (549, 326))","[((455, 232), (549, 326))]",2018-11-19 13:58:40
536,0,"((238, 319), (318, 399))","[((238, 319), (318, 399))]",2018-11-19 14:00:36
537,1,"((52, 249), (100, 297))","[((52, 249), (100, 297))]",2018-11-19 14:04:36
538,0,"((190, 243), (241, 294))","[((190, 243), (241, 294))]",2018-11-19 14:04:37
539,0,"((266, 225), (308, 267))","[((266, 225), (308, 267))]",2018-11-19 14:06:04
540,0,"((325, 228), (373, 276))","[((325, 228), (373, 276))]",2018-11-19 14:06:05
541,0,"((369, 226), (422, 279))","[((369, 226), (422, 279))]",2018-11-19 14:06:06
542,0,"((211, 236), (242, 267))","[((211, 236), (242, 267))]",2018-11-19 14:06:10
543,0,"((468, 318), (517, 367))","[((468, 318), (517, 367))]",2018-11-19 14:07:20
544,1,"((205, 289), (284, 368))","[((205, 289), (284, 368))]",2018-11-19 14:08:29
545,0,"((23, 236), (79, 292))","[((23, 236), (79, 292))]",2018-11-19 14:09:37
546,0,"((249, 236), (302, 289))","[((249, 236), (302, 289))]",2018-11-19 14:09:39
547,0,"((365, 247), (420, 302))","[((365, 247), (420, 302))]",2018-11-19 14:09:39
548,0,"((486, 243), (544, 301))","[((486, 243), (544, 301))]",2018-11-19 14:09:40
549,0,"((456, 229), (509, 282))","[((456, 229), (509, 282))]",2018-11-19 14:10:26
550,0,"((199, 234), (249, 284))","[((199, 234), (249, 284))]",2018-11-19 14:10:27
551,0,"((131, 187), (236, 292))","[((131, 187), (236, 292))]",2018-11-19 14:11:05
552,0,"((424, 200), (559, 335))","[((424, 200), (559, 335))]",2018-11-19 14:11:31
553,0,"((87, 188), (238, 339))","[((87, 188), (238, 339))]",2018-11-19 14:11:32
554,0,"((70, 182), (242, 354))","[((70, 182), (242, 354))]",2018-11-19 14:11:40
555,2,"((226, 170), (396, 340))","[((215, 168), (379, 332)), ((197, 163), (362, 328)), ((161, 172), (336, 347)), ((211, 172), (379, 340)), ((249, 165), (430, 346)), ((278, 182), (442, 346)), ((305, 166), (475, 336)), ((226, 170), (396, 340))]",2018-11-19 14:11:41
556,0,"((529, 266), (598, 335))","[((529, 266), (598, 335))]",2018-11-19 14:12:57
557,0,"((349, 265), (422, 338))","[((349, 265), (422, 338))]",2018-11-19 14:12:58
558,0,"((156, 274), (223, 341))","[((156, 274), (223, 341))]",2018-11-19 14:12:58
559,0,"((78, 212), (131, 265))","[((78, 212), (131, 265))]",2018-11-19 14:14:54
560,0,"((171, 209), (228, 266))","[((171, 209), (228, 266))]",2018-11-19 14:14:55
561,0,"((241, 208), (297, 264))","[((241, 208), (297, 264))]",2018-11-19 14:14:56
562,3,"((254, 178), (402, 326))","[((290, 207), (347, 264)), ((298, 207), (353, 262)), ((297, 206), (353, 262)), ((294, 206), (350, 262)), ((300, 212), (362, 274)), ((280, 193), (380, 293)), ((303, 181), (435, 313)), ((254, 178), (402, 326))]",2018-11-19 14:14:57
563,0,"((255, 218), (289, 252))","[((255, 218), (289, 252))]",2018-11-19 14:16:37
564,0,"((269, 220), (307, 258))","[((269, 220), (307, 258))]",2018-11-19 14:16:38
565,0,"((219, 243), (265, 289))","[((219, 243), (265, 289))]",2018-11-19 14:17:14
566,0,"((294, 252), (347, 305))","[((294, 252), (347, 305))]",2018-11-19 14:17:17
567,1,"((327, 180), (422, 275))","[((327, 180), (422, 275))]",2018-11-19 14:18:04
568,1,"((14, 257), (103, 346))","[((14, 257), (103, 346))]",2018-11-19 14:18:05
569,0,"((227, 247), (262, 282))","[((227, 247), (262, 282))]",2018-11-19 14:21:28
570,0,"((191, 244), (225, 278))","[((191, 244), (225, 278))]",2018-11-19 14:21:29
571,0,"((125, 244), (161, 280))","[((125, 244), (161, 280))]",2018-11-19 14:21:30
572,0,"((519, 191), (603, 275))","[((519, 191), (603, 275))]",2018-11-19 14:21:37
573,0,"((340, 206), (415, 281))","[((340, 206), (415, 281))]",2018-11-19 14:21:38
574,0,"((110, 251), (195, 336))","[((110, 251), (195, 336))]",2018-11-19 14:22:03
575,0,"((207, 258), (276, 327))","[((207, 258), (276, 327))]",2018-11-19 14:22:58
576,0,"((382, 369), (433, 420))","[((382, 369), (433, 420))]",2018-11-19 14:24:53
577,0,"((475, 236), (525, 286))","[((475, 236), (525, 286))]",2018-11-19 14:26:50
578,0,"((341, 228), (383, 270))","[((341, 228), (383, 270))]",2018-11-19 14:26:51
579,0,"((192, 227), (245, 280))","[((192, 227), (245, 280))]",2018-11-19 14:26:52
580,1,"((498, 285), (568, 355))","[((498, 285), (568, 355))]",2018-11-19 14:31:17
581,1,"((328, 287), (392, 351))","[((328, 287), (392, 351))]",2018-11-19 14:31:18
582,1,"((221, 200), (255, 234))","[((221, 200), (255, 234))]",2018-11-19 14:33:09
583,0,"((332, 194), (440, 302))","[((332, 194), (440, 302))]",2018-11-19 14:34:03
584,0,"((154, 199), (206, 251))","[((154, 199), (206, 251))]",2018-11-19 14:34:42
585,1,"((334, 194), (403, 263))","[((334, 194), (403, 263))]",2018-11-19 14:35:55
586,0,"((342, 328), (411, 397))","[((344, 325), (423, 404)), ((342, 328), (411, 397))]",2018-11-19 14:36:13
587,1,"((318, 304), (387, 373))","[((318, 304), (387, 373))]",2018-11-19 14:37:35
588,0,"((103, 413), (156, 466))","[((103, 413), (156, 466))]",2018-11-19 14:42:07
589,1,"((9, 212), (56, 259))","[((9, 212), (56, 259))]",2018-11-19 14:42:13
590,0,"((293, 322), (378, 407))","[((293, 322), (378, 407))]",2018-11-19 14:46:07
591,0,"((298, 319), (387, 408))","[((298, 319), (387, 408))]",2018-11-19 14:46:40
